"Braaaf Hueso de piel de pescado para Perro - Petsonic, S.L. - 90Gr",5.75€,https://www.petsonic.com/12146-large_default/hueso-piel-pescado-para-perro.jpg
"Braaaf Hueso de piel de pescado para Perro - Petsonic, S.L. - 100Gr",5.95€,https://www.petsonic.com/12146-large_default/hueso-piel-pescado-para-perro.jpg
"Braaaf Hueso de piel de pescado para Perro - Petsonic, S.L. - 120Gr",6.50€,https://www.petsonic.com/12146-large_default/hueso-piel-pescado-para-perro.jpg
